Kod wewnętrzny,Nazwa,Kod roboczy,Przyjęto,Sprzedaż,Suma,Brutto,Zwrócono,koszt-jednostka,koszt-przyjęcie,20%,Uszkodzenia - Przyjęcie,Uszkodzenia - Zwrot,source_file,source_sheet,source_sheet_clean,report_date_raw,spot_id_raw,load_timestamp,30%,Paczki 2,Paczki 1
,Produkt CAT11-X-2-2,CAT11-X-2-2,3,3,3,47.74,0,4.28,12.84,0,0,0,10.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,10.03.26,21,2026-04-20 17:42:40.332431,0.0,0.0,
,Produkt CAT12-X-1-2,CAT12-X-1-2,3,1,1,16.73,2,3.76,11.28,0,0,0,10.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,10.03.26,21,2026-04-20 17:42:40.332431,0.0,0.0,
,Produkt CAT23-1-2,CAT23-1-2,2,2,2,35.51,0,3.79,7.58,0,0,0,10.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,10.03.26,21,2026-04-20 17:42:40.332431,0.0,0.0,
,Produkt CAT22-1-2,CAT22-1-2,3,3,3,58.31,0,3.3,9.9,0,0,0,10.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,10.03.26,21,2026-04-20 17:42:40.332431,0.0,0.0,
,Produkt CAT11-X-1-1,CAT11-X-1-1,0,0,2,17.79,0,3.91,0.0,0,0,0,10.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,10.03.26,21,2026-04-20 17:42:40.332431,1.0,1.0,
,Produkt CAT11-X-2-1,CAT11-X-2-1,0,0,2,20.96,0,3.67,0.0,0,0,0,10.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,10.03.26,21,2026-04-20 17:42:40.332431,2.0,0.0,
,Produkt CAT01-X-4-2,CAT01-X-4-2,3,2,3,40.34,0,5.05,15.15,1,0,0,10.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,10.03.26,21,2026-04-20 17:42:40.332431,0.0,0.0,
,Produkt CAT06-X-1-1,CAT06-X-1-1,0,2,3,28.81,0,4.36,0.0,0,0,0,10.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,10.03.26,21,2026-04-20 17:42:40.332431,0.0,1.0,
,Produkt CAT10-X-1-2,CAT10-X-1-2,2,1,1,16.89,0,3.98,7.96,0,0,0,10.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,10.03.26,21,2026-04-20 17:42:40.332431,0.0,0.0,
,Produkt CAT11-X-1-2,CAT11-X-1-2,3,1,1,16.44,0,4.05,12.15,0,0,0,10.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,10.03.26,21,2026-04-20 17:42:40.332431,0.0,0.0,
,Produkt CAT01-X-1-2,CAT01-X-1-2,3,3,3,69.87,0,7.03,21.09,0,0,0,10.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,10.03.26,21,2026-04-20 17:42:40.332431,0.0,0.0,
,Produkt CAT10-X-4-2,CAT10-X-4-2,2,1,1,16.48,0,4.21,8.42,0,0,0,10.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,10.03.26,21,2026-04-20 17:42:40.332431,0.0,0.0,
,Produkt CAT13-X-3-2,CAT13-X-3-2,2,1,1,12.72,0,1.47,2.94,0,0,0,10.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,10.03.26,21,2026-04-20 17:42:40.332431,0.0,0.0,
,Produkt CAT01-X-3-2,CAT01-X-3-2,2,1,1,20.52,1,6.18,12.36,0,0,0,10.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,10.03.26,21,2026-04-20 17:42:40.332431,0.0,0.0,
,Produkt CAT13-X-2-2,CAT13-X-2-2,3,1,1,11.25,0,1.4,4.2,0,0,0,10.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,10.03.26,21,2026-04-20 17:42:40.332431,0.0,0.0,
,Produkt CAT13-X-3-1,CAT13-X-3-1,0,0,1,3.61,4,1.82,0.0,0,0,0,10.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,10.03.26,21,2026-04-20 17:42:40.332431,0.0,1.0,
,Produkt CAT13-X-1-2,CAT13-X-1-2,2,1,1,8.75,0,1.71,3.42,0,0,0,10.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,10.03.26,21,2026-04-20 17:42:40.332431,0.0,0.0,
,Produkt CAT10-X-3-2,CAT10-X-3-2,5,2,2,35.7,0,3.95,19.75,0,0,0,10.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,10.03.26,21,2026-04-20 17:42:40.332431,0.0,0.0,
,Produkt CAT13-X-1-1,CAT13-X-1-1,0,0,0,0.0,1,1.9,0.0,0,0,0,10.03.26.xlsx,Sklep numer 21 #21,Sklep numer 21#21,10.03.26,21,2026-04-20 17:42:40.332431,0.0,0.0,
D4A1D4F6A1,Produkt CAT13-2-3 D4A1D4F6A1,CAT13-2-3,2,2,2,23.55,0,1.82,3.64,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
,Produkt CAT13-3-2,CAT13-3-2,0,2,2,19.99,0,3.23,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
C3B2F6I9A1,Produkt CAT03-3-3 C3B2F6I9A1,CAT03-3-3,2,2,2,23.67,0,3.87,7.74,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
B2J0C3H8A1,Produkt CAT01-4-3 B2J0C3H8A1,CAT01-4-3,1,0,1,11.86,0,3.26,3.26,1,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
C3G7J0A1E5,Produkt CAT17-5 C3G7J0A1E5,CAT17-5,1,1,1,11.91,0,5.1,5.1,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
,Dodatek 06,DODATEK-06,11,11,11,65.18,0,1.06,11.66,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
D4A1D4F6A1,Produkt CAT13-2-2 D4A1D4F6A1,CAT13-2-2,0,1,1,10.04,0,2.5,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
C3H8G7E5C3,Produkt CAT02-1-3 C3H8G7E5C3,CAT02-1-3,2,1,1,23.42,0,2.6,5.2,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
C3I9I9G7D4,Produkt CAT01-2-2 C3I9I9G7D4,CAT01-2-2,0,0,6,92.19,0,5.06,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,5.0,1.0,
C3I9I9G7D4,Produkt CAT01-2-3 C3I9I9G7D4,CAT01-2-3,3,2,2,51.97,0,5.1,15.3,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
C3H8G7E5C3,Produkt CAT02-1-2 C3H8G7E5C3,CAT02-1-2,0,0,1,15.92,0,2.42,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,1.0,0.0,
C3J0I9A1H8,Produkt CAT01-1-3 C3J0I9A1H8,CAT01-1-3,5,3,3,73.17,0,3.34,16.7,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
C3J0A1C3A1,Produkt CAT09-1-3 C3J0A1C3A1,CAT09-1-3,1,1,1,14.61,0,6.08,6.08,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
C3F6C3A1I9,Dodatek 01,DODATEK-01,3,3,3,19.62,0,2.72,8.16,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
,Dodatek 08,DODATEK-08,2,2,2,2.21,0,0.26,0.52,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
,Dodatek 10,DODATEK-10,1,1,1,2.3,0,0.58,0.58,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
,Dodatek 12,DODATEK-12,1,1,1,1.92,0,0.39,0.39,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
C3A1G7A1A1,Produkt CAT05-3 C3A1G7A1A1,CAT05-3,0,0,1,10.78,0,4.87,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,1.0,0.0,
C3H8J0C3C3,Produkt CAT15-2 C3H8J0C3C3,CAT15-2,0,1,2,22.0,0,4.88,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,1.0,
C3H8E5B2B2,Produkt CAT03-1-2 C3H8E5B2B2,CAT03-1-2,0,1,1,14.63,0,5.82,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
I9A1C3H8,Produkt CAT19-1 I9A1C3H8,C-CAT19-1,0,1,1,10.28,0,,,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
C3A1G7A1C3,Produkt CAT05-1 C3A1G7A1C3,CAT05-1,0,0,1,13.27,0,6.75,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,1.0,0.0,
C3A1G7A1B2,Produkt CAT05-2 C3A1G7A1B2,CAT05-2,0,0,2,22.86,0,5.36,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,2.0,0.0,
I9A1C3H8,Produkt CAT19-1 I9A1C3H8,CAT19-1,0,1,1,8.39,0,4.24,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
I9A1C3I9,Produkt CAT20-1 I9A1C3I9,CAT20-1,0,1,4,28.41,0,2.9,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,3.0,
C3A1F6A1E5,Produkt CAT18-3 C3A1F6A1E5,CAT18-3,1,1,1,22.76,0,2.57,2.57,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
C3J0G7J0J0,Produkt CAT01-3-3 C3J0G7J0J0,CAT01-3-3,1,1,1,18.63,0,6.75,6.75,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
C3A1F6A1B2,Produkt CAT18-1 C3A1F6A1B2,C-CAT18-1,0,1,1,14.83,0,,,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
C3H8J0B2J0,Produkt CAT15-4 C3H8J0B2J0,CAT15-4,0,1,1,17.74,0,2.82,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
C3J0B2J0F6,Produkt CAT16-3 C3J0B2J0F6,CAT16-3,0,1,1,13.42,0,1.62,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
,Dodatek 07,DODATEK-07,1,1,1,1.76,0,0.45,0.45,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
C3I9F6G7G7,Produkt CAT04-2-2 C3I9F6G7G7,CAT04-2-2,0,1,1,10.77,0,5.65,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
C3I9F6G7G7,Produkt CAT04-2-3 C3I9F6G7G7,CAT04-2-3,4,1,1,15.24,0,6.11,24.44,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
C3J0I9A1G7,Produkt CAT07-1-2 C3J0I9A1G7,CAT07-1-2,0,0,3,16.93,0,7.14,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,1.0,2.0,
C3D4B2F6D4,Produkt CAT06-1-3 C3D4B2F6D4,CAT06-1-3,2,2,2,20.31,0,4.04,8.08,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
,Dodatek 09,DODATEK-09,2,2,2,1.59,0,0.63,1.26,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
C3D4B2F6D4,Produkt CAT06-1-2 C3D4B2F6D4,CAT06-1-2,0,1,1,15.3,1,5.81,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
D4A1D4F6D4,Produkt CAT13-1-3 D4A1D4F6D4,CAT13-1-3,2,2,2,18.86,0,2.08,4.16,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
D4A1D4F6D4,Produkt CAT13-1-2 D4A1D4F6D4,CAT13-1-2,0,1,2,14.91,0,1.82,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,1.0,
C3J0D4H8F6,Produkt CAT15-1 C3J0D4H8F6,CAT15-1,0,0,1,2.69,0,5.1,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,1.0,
C3E5I9G7D4,Dodatek 02,DODATEK-02,0,0,2,6.14,0,4.12,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,2.0,
C3A1F6A1C3,Produkt CAT18-2 C3A1F6A1C3,CAT18-2,1,1,1,16.8,0,2.34,2.34,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
C3E5I9H8H8,Dodatek 03,DODATEK-03,0,0,1,3.09,0,5.04,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,1.0,
C3H8E5B2B2,Produkt CAT03-1-3 C3H8E5B2B2,CAT03-1-3,2,1,1,16.59,0,3.5,7.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
C3J0I9A1G7,Produkt CAT07-1-3 C3J0I9A1G7,CAT07-1-3,1,0,0,0.0,0,9.05,9.05,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
C3G7A1F6H8,Produkt CAT07-2-3 C3G7A1F6H8,CAT07-2-3,3,0,0,0.0,0,4.0,12.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
C3A1F6A1B2,Produkt CAT18-1 C3A1F6A1B2,CAT18-1,2,0,0,0.0,0,3.41,6.82,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
C3B2D4J0F6,Produkt CAT17-6 C3B2D4J0F6,CAT17-6,2,0,0,0.0,0,5.36,10.72,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
,Produkt CAT06-X-1-3,CAT06-X-1-3,3,3,3,39.0,0,4.35,13.05,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
,Produkt CAT01-X-2-3,CAT01-X-2-3,3,2,2,44.8,0,6.48,19.44,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
,Produkt CAT10-X-1-3,CAT10-X-1-3,2,2,2,29.08,0,4.77,9.54,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
,Produkt CAT01-X-2-2,CAT01-X-2-2,0,0,1,15.74,0,7.05,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,1.0,0.0,
,Produkt CAT02-X-1-3,CAT02-X-1-3,6,5,5,117.98,0,5.31,31.86,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
,Produkt CAT01-X-5-3,CAT01-X-5-3,1,1,1,22.44,0,5.22,5.22,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
,Produkt CAT01-X-1-2,CAT01-X-1-2,0,0,1,11.47,0,5.3,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,1.0,0.0,
,Produkt CAT22-1-2,CAT22-1-2,0,0,1,12.98,0,2.81,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,1.0,0.0,
,Produkt CAT10-X-2-3,CAT10-X-2-3,1,1,1,17.86,0,4.21,4.21,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
,Produkt CAT11-X-1-3,CAT11-X-1-3,1,0,1,7.61,0,3.58,3.58,1,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
,Produkt CAT21-1-2,CAT21-1-2,0,0,1,13.67,1,4.93,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,1.0,0.0,
,Produkt CAT21-1-3,CAT21-1-3,2,2,2,45.41,0,13.45,26.9,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
,Produkt CAT01-X-1-3,CAT01-X-1-3,4,2,2,45.66,0,7.51,30.04,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
,Produkt CAT10-X-3-2,CAT10-X-3-2,0,0,5,32.23,0,4.17,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,1.0,4.0,
,Produkt CAT13-X-3-2,CAT13-X-3-2,0,3,3,23.53,0,1.55,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
,Produkt CAT10-X-2-2,C-CAT10-X-2-2,0,0,1,10.87,0,,,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,1.0,0.0,
,Produkt CAT22-1-3,CAT22-1-3,3,1,1,19.22,0,2.12,6.36,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
,Produkt CAT01-X-6-3,CAT01-X-6-3,4,1,1,16.42,0,7.05,28.2,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
,Produkt CAT01-X-3-2,CAT01-X-3-2,0,0,1,6.39,1,6.27,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,1.0,
,Produkt CAT12-X-1-2,CAT12-X-1-2,0,0,2,9.97,1,4.5,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,2.0,
,Produkt CAT23-1-2,CAT23-1-2,0,0,1,4.75,0,3.64,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,1.0,
,Produkt CAT13-X-1-2,CAT13-X-1-2,0,1,1,9.93,0,1.39,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
,Produkt CAT13-X-2-2,CAT13-X-2-2,0,0,3,8.08,0,1.84,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,3.0,
,Produkt CAT10-X-4-2,CAT10-X-4-2,0,0,2,6.56,0,3.81,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,2.0,
,Produkt CAT11-X-2-2,CAT11-X-2-2,0,0,1,3.83,2,3.63,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,1.0,
,Produkt CAT11-X-1-2,CAT11-X-1-2,0,0,1,3.65,1,4.6,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,1.0,
,Produkt CAT01-X-4-2,CAT01-X-4-2,0,0,1,5.8,1,6.38,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,1.0,
,Produkt CAT23-1-3,CAT23-1-3,2,0,0,0.0,0,3.75,7.5,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
,Produkt CAT12-X-1-3,CAT12-X-1-3,2,0,0,0.0,0,4.73,9.46,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
,Produkt CAT01-X-3-3,CAT01-X-3-3,2,0,0,0.0,0,7.07,14.14,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
,Produkt CAT10-X-2-2,CAT10-X-2-2,0,0,0,0.0,1,4.56,0.0,0,0,0,11.03.26.xlsx,Sklep numer 2 #2,Sklep numer 2#2,11.03.26,2,2026-04-20 17:42:40.364431,0.0,0.0,
C3J0A1C3A1,Produkt CAT09-1-3 C3J0A1C3A1,CAT09-1-3,2,2,2,32.89,0,6.08,12.16,0,0,0,11.03.26.xlsx,Sklep numer 11 #11,Sklep numer 11#11,11.03.26,11,2026-04-20 17:42:40.364431,0.0,0.0,
D4A1D4F6A1,Produkt CAT13-2-3 D4A1D4F6A1,CAT13-2-3,2,2,2,25.88,0,1.82,3.64,0,0,0,11.03.26.xlsx,Sklep numer 11 #11,Sklep numer 11#11,11.03.26,11,2026-04-20 17:42:40.364431,0.0,0.0,
C3H8J0B2J0,Produkt CAT15-4 C3H8J0B2J0,CAT15-4,0,2,2,27.41,0,2.82,0.0,0,0,0,11.03.26.xlsx,Sklep numer 11 #11,Sklep numer 11#11,11.03.26,11,2026-04-20 17:42:40.364431,0.0,0.0,
,Dodatek 08,DODATEK-08,2,2,2,2.4,0,0.26,0.52,0,0,0,11.03.26.xlsx,Sklep numer 11 #11,Sklep numer 11#11,11.03.26,11,2026-04-20 17:42:40.364431,0.0,0.0,
C3B2F6I9A1,Produkt CAT03-3-3 C3B2F6I9A1,CAT03-3-3,1,1,1,16.11,0,3.87,3.87,0,0,0,11.03.26.xlsx,Sklep numer 11 #11,Sklep numer 11#11,11.03.26,11,2026-04-20 17:42:40.364431,0.0,0.0,
C3H8G7E5C3,Produkt CAT02-1-3 C3H8G7E5C3,CAT02-1-3,2,2,2,36.9,0,2.6,5.2,0,0,0,11.03.26.xlsx,Sklep numer 11 #11,Sklep numer 11#11,11.03.26,11,2026-04-20 17:42:40.364431,0.0,0.0,
C3J0I9A1H8,Produkt CAT01-1-2 C3J0I9A1H8,CAT01-1-2,0,0,1,19.1,0,6.83,0.0,0,0,0,11.03.26.xlsx,Sklep numer 11 #11,Sklep numer 11#11,11.03.26,11,2026-04-20 17:42:40.364431,1.0,0.0,
C3F6C3A1I9,Dodatek 01,DODATEK-01,3,3,3,24.55,0,2.72,8.16,0,0,0,11.03.26.xlsx,Sklep numer 11 #11,Sklep numer 11#11,11.03.26,11,2026-04-20 17:42:40.364431,0.0,0.0,
C3I9I9G7D4,Produkt CAT01-2-3 C3I9I9G7D4,CAT01-2-3,4,3,4,87.47,0,5.1,20.4,1,0,0,11.03.26.xlsx,Sklep numer 11 #11,Sklep numer 11#11,11.03.26,11,2026-04-20 17:42:40.364431,0.0,0.0,
C3J0I9A1H8,Produkt CAT01-1-3 C3J0I9A1H8,CAT01-1-3,3,3,3,60.7,0,3.34,10.02,0,0,0,11.03.26.xlsx,Sklep numer 11 #11,Sklep numer 11#11,11.03.26,11,2026-04-20 17:42:40.364431,0.0,0.0,
,Dodatek 06,DODATEK-06,9,9,9,70.0,0,1.06,9.54,0,0,0,11.03.26.xlsx,Sklep numer 11 #11,Sklep numer 11#11,11.03.26,11,2026-04-20 17:42:40.364431,0.0,0.0,
,Dodatek 12,DODATEK-12,4,4,4,9.32,0,0.39,1.56,0,0,0,11.03.26.xlsx,Sklep numer 11 #11,Sklep numer 11#11,11.03.26,11,2026-04-20 17:42:40.364431,0.0,0.0,
